OccurredOn,Date,Time,ELE-HV-B1-SWB_HLI_INC1_Hz,ELE-HV-B1-SWB_HLI_INC1_kW,ELE-HV-B1-SWB_HLI_INC1_kWH,ELE-HV-B1-SWB_HLI_INC1_L1_A,ELE-HV-B1-SWB_HLI_INC1_L12_V,ELE-HV-B1-SWB_HLI_INC1_L2_A,ELE-HV-B1-SWB_HLI_INC1_L23_V,ELE-HV-B1-SWB_HLI_INC1_L3_A,ELE-HV-B1-SWB_HLI_INC1_L31_V,ELE-HV-B1-SWB_HLI_INC1_PF,ELE-HV-B1-SWB_HLI_INC2_Hz,ELE-HV-B1-SWB_HLI_INC2_kW,ELE-HV-B1-SWB_HLI_INC2_kWH,ELE-HV-B1-SWB_HLI_INC2_L1_A,ELE-HV-B1-SWB_HLI_INC2_L12_V,ELE-HV-B1-SWB_HLI_INC2_L2_A,ELE-HV-B1-SWB_HLI_INC2_L23_V,ELE-HV-B1-SWB_HLI_INC2_L3_A,ELE-HV-B1-SWB_HLI_INC2_L31_V,ELE-HV-B1-SWB_HLI_INC2_PF
2025-06-01 09:50:00,2025-06-01,09:50:00,49.97,266.88,84289.47,8.77,21932.41,8.29,21939.71,7.69,22038.24,0.85,49.96,178.16,63670.86,5.45,21874.7,5.25,21895.38,4.79,21961.27,0.92
2025-06-01 09:55:00,2025-06-01,09:55:00,49.96,273.96,84311.91,8.88,21974.43,8.53,21982.9,7.89,22084.68,0.85,49.96,181.8,63685.69,5.55,21924.03,5.31,21946.57,4.86,22015.4,0.92
2025-06-01 10:00:00,2025-06-01,10:00:00,49.97,263.48,84333.04,8.71,22051.07,8.25,22058.04,7.6,22164.02,0.85,49.97,184.31,63700.03,5.52,22017.76,5.35,22042.47,4.92,22107.69,0.93
2025-06-01 10:05:00,2025-06-01,10:05:00,49.97,261.08,84357.43,8.43,22018.55,8.1,22028.13,7.41,22133.39,0.86,49.97,187.84,63716.9,5.63,22007.54,5.41,22032.33,5.03,22097.37,0.93
2025-06-01 10:10:00,2025-06-01,10:10:00,49.99,268.0,84377.92,8.61,22026.76,8.27,22037.91,7.47,22141.34,0.86,49.99,192.67,63731.44,5.73,22024.2,5.56,22048.3,5.17,22113.9,0.93
2025-06-01 10:15:00,2025-06-01,10:15:00,49.99,268.65,84401.25,8.62,22030.29,8.3,22039.1,7.55,22144.41,0.86,49.99,189.0,63748.15,5.58,22006.7,5.54,22031.08,5.03,22097.68,0.93
2025-06-01 10:20:00,2025-06-01,10:20:00,49.99,268.68,84424.05,8.47,22022.15,8.19,22032.88,7.41,22136.07,0.87,49.99,176.41,63763.79,5.28,22015.22,5.25,22039.23,4.73,22099.66,0.92
2025-06-01 10:25:00,2025-06-01,10:25:00,50.0,277.34,84444.6,8.73,22016.62,8.52,22030.21,7.73,22132.25,0.87,50.0,185.68,63777.65,5.56,22007.93,5.43,22031.95,4.95,22099.3,0.93
2025-06-01 10:30:00,2025-06-01,10:30:00,50.02,262.63,84466.69,8.5,22009.6,8.19,22027.12,7.44,22127.97,0.86,50.02,190.6,63793.68,5.68,22001.26,5.55,22023.97,5.07,22093.66,0.93
2025-06-01 10:35:00,2025-06-01,10:35:00,50.03,261.72,84488.62,8.37,22003.08,8.13,22018.41,7.38,22122.22,0.86,50.03,192.02,63809.46,5.7,21994.5,5.6,22018.6,5.08,22089.2,0.93
2025-06-01 10:40:00,2025-06-01,10:40:00,50.05,268.88,84512.99,8.6,22011.5,8.36,22030.85,7.6,22135.06,0.87,50.05,187.81,63826.82,5.62,21981.85,5.48,22005.99,5.01,22076.14,0.93
2025-06-01 10:45:00,2025-06-01,10:45:00,50.07,268.4,84534.99,8.6,22002.28,8.3,22020.44,7.58,22129.47,0.87,50.07,183.68,63842.11,5.51,21971.64,5.34,21994.58,4.94,22063.05,0.92
2025-06-01 10:50:00,2025-06-01,10:50:00,50.05,258.65,84558.35,8.36,21969.9,8.11,21986.64,7.42,22098.02,0.86,50.05,189.42,63857.97,5.66,21952.05,5.45,21976.2,5.05,22044.62,0.93
2025-06-01 10:55:00,2025-06-01,10:55:00,50.02,274.45,84577.97,8.71,21963.76,8.44,21977.57,7.78,22085.95,0.87,50.02,193.59,63872.07,5.69,21949.47,5.66,21971.63,5.17,22037.6,0.93
2025-06-01 11:00:00,2025-06-01,11:00:00,49.97,260.55,84599.5,8.39,21940.33,8.13,21956.12,7.38,22067.16,0.86,49.97,190.03,63887.62,5.62,21929.46,5.55,21950.92,5.1,22023.71,0.93
2025-06-01 11:05:00,2025-06-01,11:05:00,49.97,274.6,84624.23,8.74,21936.42,8.45,21952.93,7.68,22056.2,0.87,49.97,191.16,63904.85,5.66,21934.14,5.59,21957.18,5.13,22022.87,0.93
2025-06-01 11:10:00,2025-06-01,11:10:00,50.01,275.68,84648.15,8.75,21956.17,8.51,21972.21,7.77,22075.53,0.88,50.0,190.82,63920.76,5.7,21946.38,5.56,21970.09,5.09,22039.26,0.93
2025-06-01 11:15:00,2025-06-01,11:15:00,50.02,285.32,84670.3,8.91,21971.36,8.74,21988.09,7.89,22089.79,0.88,50.03,193.23,63935.91,5.74,21982.87,5.63,22005.18,5.1,22075.26,0.93
2025-06-01 11:20:00,2025-06-01,11:20:00,50.05,297.46,84695.13,9.14,21979.06,9.01,21996.89,8.22,22103.68,0.89,50.05,192.65,63951.99,5.68,21961.45,5.68,21984.01,5.09,22054.18,0.93
2025-06-01 11:25:00,2025-06-01,11:25:00,50.06,280.97,84720.78,8.76,21989.74,8.68,22004.24,7.78,22111.69,0.87,50.06,192.35,63969.09,5.7,21984.75,5.64,22008.44,5.13,22086.65,0.93
2025-06-01 11:30:00,2025-06-01,11:30:00,50.03,275.35,84744.66,8.7,21987.51,8.52,21998.76,7.69,22108.91,0.87,50.03,192.84,63985.84,5.72,21971.38,5.62,21993.75,5.14,22065.8,0.93
2025-06-01 11:35:00,2025-06-01,11:35:00,50.03,274.68,84764.81,8.76,21996.42,8.49,22007.26,7.72,22118.27,0.86,50.03,193.01,64000.04,5.69,21986.04,5.59,22010.55,5.14,22085.39,0.93
2025-06-01 11:40:00,2025-06-01,11:40:00,50.03,289.34,84787.78,9.04,21991.56,8.82,22004.31,7.9,22114.97,0.88,50.03,191.1,64015.88,5.66,21966.6,5.55,21992.24,5.08,22067.79,0.93
2025-06-01 11:45:00,2025-06-01,11:45:00,50.03,283.85,84817.4,8.96,21967.06,8.71,21977.8,7.92,22090.11,0.88,50.03,191.15,64035.81,5.68,21985.15,5.56,22011.32,5.11,22084.21,0.93
2025-06-01 11:50:00,2025-06-01,11:50:00,50.04,276.41,84835.84,8.77,21972.66,8.57,21984.95,7.86,22096.62,0.86,50.04,188.75,64048.06,5.64,21986.91,5.42,22012.48,5.07,22085.83,0.93
2025-06-01 11:55:00,2025-06-01,11:55:00,50.06,296.43,84860.89,9.26,21983.54,9.04,21994.19,8.37,22108.26,0.87,50.06,192.56,64064.32,5.7,22002.87,5.52,22027.58,5.16,22102.93,0.93
2025-06-01 12:00:00,2025-06-01,12:00:00,50.07,286.74,84883.25,9.12,21998.69,8.89,22009.1,8.15,22126.37,0.86,50.07,193.68,64079.45,5.71,22018.51,5.56,22043.47,5.18,22119.38,0.93
2025-06-01 12:05:00,2025-06-01,12:05:00,50.07,274.34,84910.34,8.86,22005.81,8.61,22015.6,7.87,22131.8,0.86,50.07,190.6,64097.68,5.65,22018.45,5.54,22044.87,5.08,22120.6,0.93
2025-06-01 12:10:00,2025-06-01,12:10:00,50.07,275.34,84932.12,8.89,22021.85,8.73,22030.25,7.86,22148.78,0.85,50.07,194.21,64112.82,5.73,22017.79,5.62,22044.66,5.13,22120.05,0.94
2025-06-01 12:15:00,2025-06-01,12:15:00,50.05,273.3,84954.11,8.75,22010.35,8.56,22022.94,7.86,22141.95,0.86,50.05,193.02,64128.33,5.68,22005.55,5.61,22033.11,5.13,22109.44,0.93
2025-06-01 12:20:00,2025-06-01,12:20:00,50.05,289.24,84976.38,9.01,21990.37,8.92,22002.72,8.11,22118.81,0.88,50.05,190.6,64143.47,5.65,21980.48,5.52,22007.28,5.08,22083.08,0.93
2025-06-01 12:25:00,2025-06-01,12:25:00,50.06,273.57,84997.66,8.71,21995.5,8.51,22005.96,7.64,22119.48,0.87,50.06,189.32,64157.74,5.58,21991.29,5.51,22017.63,5.04,22091.25,0.93
2025-06-01 12:30:00,2025-06-01,12:30:00,50.05,288.05,85024.1,9.05,21985.05,8.85,21993.34,8.11,22108.83,0.88,50.05,190.54,64175.57,5.61,21964.79,5.56,21989.54,5.09,22064.4,0.93
2025-06-01 12:35:00,2025-06-01,12:35:00,50.05,272.87,85049.93,8.66,21988.76,8.41,21997.13,7.71,22113.47,0.87,50.05,186.26,64192.98,5.54,21992.13,5.44,22017.92,5.0,22094.06,0.93
2025-06-01 12:40:00,2025-06-01,12:40:00,50.05,280.99,85069.06,8.99,21993.1,8.6,22002.61,7.86,22119.08,0.86,50.05,190.7,64205.84,5.66,21994.02,5.51,22020.17,5.11,22097.46,0.93
2025-06-01 12:45:00,2025-06-01,12:45:00,50.05,275.4,85095.54,8.97,22002.54,8.62,22013.85,7.88,22129.04,0.86,50.05,188.47,64223.92,5.6,22005.77,5.47,22033.02,5.04,22108.58,0.93
2025-06-01 12:50:00,2025-06-01,12:50:00,50.05,286.77,85119.11,9.06,21999.92,8.82,22008.03,8.1,22118.71,0.87,50.06,190.85,64239.64,5.67,21986.93,5.53,22012.43,5.09,22085.82,0.93
2025-06-01 12:55:00,2025-06-01,12:55:00,50.05,274.79,85137.95,8.82,21993.75,8.56,22001.72,7.91,22116.74,0.86,50.06,189.47,64252.36,5.59,21992.99,5.5,22018.02,5.08,22093.19,0.93
2025-06-01 13:00:00,2025-06-01,13:00:00,50.04,282.79,85164.84,9.08,21997.26,8.71,22004.32,8.06,22113.04,0.86,50.04,191.98,64270.47,5.63,21979.72,5.59,22006.85,5.16,22082.85,0.93
2025-06-01 13:05:00,2025-06-01,13:05:00,49.98,284.44,85188.96,9.1,21952.56,8.81,21959.43,8.08,22069.53,0.87,49.98,192.51,64287.04,5.69,21949.4,5.58,21974.73,5.1,22048.01,0.94
2025-06-01 13:10:00,2025-06-01,13:10:00,49.98,294.61,85211.75,9.21,21949.5,9.01,21958.02,8.27,22067.94,0.87,49.98,196.77,64302.44,5.83,21952.44,5.72,21977.19,5.17,22052.73,0.93
2025-06-01 13:15:00,2025-06-01,13:15:00,49.96,278.68,85240.42,8.81,21927.38,8.54,21937.71,7.73,22048.99,0.88,49.96,196.74,64322.15,5.84,21925.81,5.75,21950.62,5.22,22026.59,0.93
2025-06-01 13:20:00,2025-06-01,13:20:00,49.95,298.62,85258.9,9.16,21917.74,8.87,21928.93,8.1,22040.34,0.88,49.95,191.64,64334.28,5.69,21907.78,5.64,21931.76,5.11,22005.77,0.93
2025-06-01 13:25:00,2025-06-01,13:25:00,49.97,284.27,85284.96,8.92,21929.0,8.69,21935.43,7.9,22049.64,0.88,49.96,193.89,64351.44,5.75,21908.07,5.72,21932.36,5.13,22005.59,0.93
2025-06-01 13:30:00,2025-06-01,13:30:00,49.98,290.25,85310.9,9.02,21937.8,8.86,21945.6,7.94,22061.9,0.88,49.98,191.51,64368.74,5.72,21909.63,5.6,21933.66,5.13,22008.34,0.93
2025-06-01 13:35:00,2025-06-01,13:35:00,50.03,276.37,85334.14,8.84,21950.45,8.56,21957.73,7.67,22078.16,0.88,50.03,191.4,64384.47,5.71,21946.62,5.6,21970.25,5.07,22043.0,0.93
2025-06-01 13:40:00,2025-06-01,13:40:00,50.05,288.73,85355.2,9.06,21956.32,8.82,21966.88,7.97,22085.18,0.88,50.05,195.86,64399.36,5.8,21942.37,5.63,21966.02,5.28,22038.21,0.93
2025-06-01 13:45:00,2025-06-01,13:45:00,50.0,282.45,85380.55,9.03,21972.5,8.68,21980.79,7.83,22100.89,0.87,50.0,191.58,64416.39,5.74,21923.82,5.54,21947.77,5.13,22019.63,0.93
2025-06-01 13:50:00,2025-06-01,13:50:00,49.97,280.37,85407.41,8.98,21970.12,8.65,21977.4,7.74,22098.78,0.87,49.97,180.18,64433.64,5.44,21932.51,5.29,21956.7,4.83,22028.67,0.93
2025-06-01 13:55:00,2025-06-01,13:55:00,49.95,285.18,85427.96,9.15,21945.97,8.8,21955.82,8.06,22075.94,0.87,49.95,184.91,64446.8,5.6,21927.2,5.36,21952.63,4.93,22024.52,0.93
2025-06-01 14:00:00,2025-06-01,14:00:00,49.94,294.15,85450.91,9.32,21943.72,8.93,21953.48,8.32,22072.87,0.87,49.94,188.4,64461.98,5.66,21927.49,5.5,21950.97,5.03,22024.35,0.93
2025-06-01 14:05:00,2025-06-01,14:05:00,49.93,286.53,85476.85,9.16,21960.13,8.8,21970.62,8.11,22090.85,0.87,49.93,192.16,64478.45,5.74,21913.73,5.61,21936.98,5.09,22009.55,0.94
2025-06-01 14:10:00,2025-06-01,14:10:00,49.94,287.19,85500.05,9.33,21960.22,8.95,21969.25,8.19,22089.56,0.86,49.94,189.02,64493.91,5.67,21906.84,5.52,21930.75,5.03,22002.35,0.93
2025-06-01 14:15:00,2025-06-01,14:15:00,49.94,295.35,85520.48,9.66,21958.9,9.35,21967.86,8.58,22086.68,0.85,49.93,187.71,64507.2,5.63,21912.49,5.52,21936.03,5.0,22008.33,0.93
2025-06-01 14:20:00,2025-06-01,14:20:00,49.95,299.97,85548.06,9.75,21958.23,9.36,21964.83,8.62,22083.65,0.85,49.95,194.74,64525.06,5.72,21906.07,5.73,21928.03,5.17,21992.61,0.93
2025-06-01 14:25:00,2025-06-01,14:25:00,49.97,292.92,85573.77,9.63,21947.56,9.17,21959.16,8.56,22080.8,0.84,49.97,198.98,64542.59,5.93,21905.68,5.76,21927.02,5.29,22000.9,0.94
2025-06-01 14:30:00,2025-06-01,14:30:00,49.99,303.44,85593.78,9.82,21951.93,9.45,21965.77,8.75,22084.26,0.85,49.99,203.7,64556.38,6.01,21914.76,5.91,21937.47,5.41,22013.43,0.94
2025-06-01 14:35:00,2025-06-01,14:35:00,50.03,300.56,85623.26,9.77,21968.06,9.43,21979.17,8.76,22095.78,0.85,50.04,200.88,64575.36,5.96,21900.78,5.83,21924.19,5.35,21998.82,0.93
2025-06-01 14:40:00,2025-06-01,14:40:00,50.06,289.88,85649.53,9.51,21958.94,9.01,21969.64,8.39,22089.43,0.85,50.06,191.03,64593.47,5.68,21896.84,5.59,21920.1,5.14,21996.44,0.93
2025-06-01 14:45:00,2025-06-01,14:45:00,50.03,309.56,85669.26,9.74,21967.22,9.22,21975.34,8.64,22097.11,0.88,50.03,198.88,64605.94,5.88,21898.46,5.85,21919.36,5.32,21993.59,0.93
2025-06-01 14:50:00,2025-06-01,14:50:00,50.03,310.78,85697.75,9.62,21970.92,9.26,21979.51,8.68,22099.22,0.88,50.03,202.78,64625.39,5.97,21925.55,5.93,21946.54,5.4,22022.44,0.93
2025-06-01 14:55:00,2025-06-01,14:55:00,50.03,304.56,85725.62,9.49,21961.72,9.16,21970.63,8.54,22087.87,0.88,50.03,199.99,64643.93,5.97,21932.74,5.78,21954.59,5.33,22031.35,0.93
2025-06-01 15:00:00,2025-06-01,15:00:00,49.99,296.53,85747.93,9.43,21951.89,9.01,21960.42,8.32,22078.62,0.87,49.99,189.77,64658.46,5.72,21895.76,5.51,21917.15,5.04,21995.19,0.93
2025-06-01 15:05:00,2025-06-01,15:05:00,49.96,295.32,85772.37,9.41,21934.81,9.0,21942.16,8.31,22061.19,0.87,49.96,181.75,64673.84,5.5,21870.53,5.3,21890.41,4.9,21968.97,0.92
2025-06-01 15:10:00,2025-06-01,15:10:00,49.93,311.98,85797.79,9.63,22050.54,9.24,22057.74,8.55,22178.18,0.9,49.92,187.07,64689.08,5.64,22023.38,5.4,22044.78,4.98,22118.09,0.93
2025-06-01 15:15:00,2025-06-01,15:15:00,49.92,308.9,85823.67,9.63,22076.51,9.29,22084.23,8.55,22199.61,0.88,49.92,191.64,64705.0,5.72,22045.95,5.55,22070.46,5.05,22140.31,0.93
2025-06-01 15:20:00,2025-06-01,15:20:00,49.91,318.88,85849.77,9.88,22071.65,9.64,22078.67,8.95,22191.63,0.88,49.91,192.81,64720.98,5.76,22044.63,5.59,22069.47,5.02,22137.67,0.93
2025-06-01 15:25:00,2025-06-01,15:25:00,49.93,305.71,85875.79,9.59,22074.1,9.3,22086.05,8.58,22194.89,0.87,49.93,189.5,64737.07,5.76,22043.44,5.52,22067.25,4.89,22134.6,0.93
2025-06-01 15:30:00,2025-06-01,15:30:00,49.94,320.65,85901.86,10.36,22085.6,9.91,22099.96,9.31,22206.06,0.85,49.94,191.15,64752.73,5.74,22077.21,5.56,22100.05,4.93,22168.63,0.93
2025-06-01 15:35:00,2025-06-01,15:35:00,49.94,312.45,85928.46,10.33,22082.44,9.88,22097.3,9.18,22202.32,0.83,49.94,191.61,64768.81,5.75,22068.54,5.53,22091.18,5.02,22160.04,0.93
2025-06-01 15:40:00,2025-06-01,15:40:00,49.93,313.34,85954.57,10.44,22075.86,10.06,22088.46,9.35,22193.04,0.82,49.93,191.15,64784.7,5.68,22062.99,5.52,22084.46,5.03,22152.58,0.93
2025-06-01 15:45:00,2025-06-01,15:45:00,49.91,306.27,85980.26,10.3,22075.72,9.82,22089.95,9.21,22192.79,0.82,49.91,192.03,64800.71,5.69,22045.32,5.55,22066.49,5.08,22133.56,0.93
2025-06-01 15:50:00,2025-06-01,15:50:00,49.91,321.46,86006.45,10.72,22070.97,10.22,22084.33,9.49,22189.09,0.83,49.91,192.03,64816.71,5.73,22048.68,5.55,22070.54,5.09,22137.82,0.93
2025-06-01 15:55:00,2025-06-01,15:55:00,49.94,310.55,86032.85,10.45,22078.82,10.02,22092.51,9.31,22196.96,0.82,49.94,193.85,64832.72,5.77,22053.83,5.59,22076.66,5.13,22146.54,0.93
2025-06-01 16:00:00,2025-06-01,16:00:00,49.95,310.98,86058.85,10.08,22073.14,9.81,22086.92,9.0,22189.17,0.85,49.95,190.54,64848.85,5.7,22044.04,5.53,22065.98,4.99,22136.8,0.93
2025-06-01 16:05:00,2025-06-01,16:05:00,49.95,300.1,86083.64,9.52,22106.81,9.37,22119.48,8.46,22221.65,0.86,49.95,188.41,64864.59,5.63,22080.44,5.48,22101.69,4.96,22172.9,0.93
2025-06-01 16:10:00,2025-06-01,16:10:00,49.94,305.76,86109.12,9.65,22148.41,9.41,22162.82,8.44,22265.11,0.87,49.95,188.38,64880.25,5.6,22134.28,5.49,22155.81,4.95,22224.78,0.93
2025-06-01 16:15:00,2025-06-01,16:15:00,49.91,297.49,86134.32,9.52,22128.34,9.24,22139.35,8.29,22244.13,0.86,49.91,188.43,64896.05,5.62,22121.6,5.52,22141.54,4.88,22212.85,0.93
2025-06-01 16:20:00,2025-06-01,16:20:00,49.93,307.18,86159.66,9.68,22148.71,9.51,22160.25,8.51,22265.87,0.87,49.93,178.56,64911.2,5.47,22127.91,5.2,22147.63,4.68,22217.2,0.92
2025-06-01 16:25:00,2025-06-01,16:25:00,49.95,296.06,86184.2,9.44,22136.49,9.22,22148.21,8.3,22253.94,0.86,49.95,179.76,64926.17,5.48,22115.77,5.27,22135.89,4.69,22205.21,0.92
2025-06-01 16:30:00,2025-06-01,16:30:00,49.94,344.66,86210.38,10.48,22125.23,10.28,22136.84,9.35,22247.32,0.9,49.94,251.25,64942.84,7.29,22102.6,7.1,22123.17,6.61,22194.05,0.95
2025-06-01 16:35:00,2025-06-01,16:35:00,49.95,385.6,86241.62,11.61,22126.26,11.45,22138.2,10.43,22248.96,0.9,49.95,569.49,64977.16,15.5,22107.54,14.83,22127.53,14.99,22199.62,0.99
2025-06-01 16:40:00,2025-06-01,16:40:00,49.98,389.11,86274.01,11.64,22127.96,11.56,22138.39,10.38,22249.27,0.91,49.98,646.75,65027.56,17.46,22121.5,16.78,22141.46,17.17,22212.4,0.66
2025-06-01 16:45:00,2025-06-01,16:45:00,49.96,390.91,86304.99,11.63,22129.34,11.49,22142.14,10.42,22253.03,0.91,49.96,881.23,65088.67,23.67,22102.88,22.35,22125.34,23.78,22195.47,-0.2
2025-06-01 16:50:00,2025-06-01,16:50:00,49.96,553.62,86343.61,15.3,22112.72,14.6,22127.51,14.45,22235.9,0.96,49.96,914.09,65167.19,24.4,22091.33,23.17,22112.84,24.58,22179.57,-1.0
2025-06-01 16:55:00,2025-06-01,16:55:00,49.96,728.34,86404.25,19.93,22110.77,19.25,22128.86,19.11,22229.06,0.98,49.96,924.09,65253.25,24.67,22095.81,23.45,22116.21,24.79,22189.85,-1.0
2025-06-01 17:00:00,2025-06-01,17:00:00,49.97,832.14,86467.27,22.32,22094.24,21.38,22109.11,21.93,22215.27,0.99,49.97,930.47,65328.63,24.88,22075.44,23.66,22095.46,24.99,22169.2,-1.0
2025-06-01 17:05:00,2025-06-01,17:05:00,49.97,886.4,86532.63,23.6,22090.39,22.4,22105.49,23.58,22211.96,1.0,49.97,952.28,65398.58,25.48,22097.76,24.13,22119.1,25.6,22189.37,-1.0
2025-06-01 17:10:00,2025-06-01,17:10:00,49.96,895.31,86608.7,23.82,22076.41,22.75,22092.53,23.86,22197.48,1.0,49.96,959.15,65479.94,25.7,22094.18,24.35,22115.66,25.7,22184.7,-1.0
2025-06-01 17:15:00,2025-06-01,17:15:00,49.95,867.69,86673.59,23.09,22059.72,22.05,22074.23,23.08,22183.9,1.0,49.95,944.25,65550.17,25.4,22073.53,23.95,22093.38,25.32,22163.19,-1.0
2025-06-01 17:20:00,2025-06-01,17:20:00,49.93,827.79,86750.33,22.07,22067.98,21.13,22082.16,22.05,22192.76,0.99,49.93,919.46,65634.55,24.72,22075.54,23.31,22096.81,24.66,22168.42,-1.0
2025-06-01 17:25:00,2025-06-01,17:25:00,49.93,805.72,86828.0,21.53,22071.68,20.62,22084.06,21.39,22190.23,0.99,49.93,859.39,65720.14,23.05,22085.48,21.9,22107.4,23.03,22174.7,-1.0
2025-06-01 17:30:00,2025-06-01,17:30:00,49.93,781.99,86883.39,20.81,22060.67,20.11,22074.77,20.72,22179.73,0.99,49.93,799.69,65777.99,21.44,22067.94,20.34,22090.5,21.37,22156.92,0.6
2025-06-01 17:35:00,2025-06-01,17:35:00,49.92,767.18,86953.37,20.55,22062.64,19.93,22074.72,20.57,22175.95,0.99,49.92,700.55,65846.06,19.24,22075.51,18.12,22096.29,18.41,22166.16,1.0
2025-06-01 17:40:00,2025-06-01,17:40:00,49.93,784.44,87012.05,20.84,22065.96,20.14,22078.49,20.92,22181.47,0.99,49.93,725.85,65899.79,19.92,22080.5,18.71,22099.61,19.1,22169.36,1.0
2025-06-01 17:45:00,2025-06-01,17:45:00,49.92,775.52,87078.57,20.81,22056.84,19.89,22068.13,20.72,22169.98,0.99,49.92,730.12,65961.87,19.99,22062.72,18.85,22083.35,19.14,22154.22,1.0
2025-06-01 17:50:00,2025-06-01,17:50:00,49.94,786.25,87143.02,21.02,22060.39,20.02,22077.23,20.86,22177.76,0.99,49.94,746.96,66022.61,20.44,22052.87,19.3,22072.23,19.6,22147.98,1.0
2025-06-01 17:55:00,2025-06-01,17:55:00,49.96,787.77,87221.02,21.06,22078.84,20.17,22094.77,20.9,22199.76,0.99,49.96,749.26,66096.32,20.51,22058.17,19.32,22079.66,19.7,22153.55,1.0
2025-06-01 18:00:00,2025-06-01,18:00:00,50.0,789.49,87286.6,21.1,22091.15,20.13,22109.16,20.92,22209.73,0.99,50.0,764.83,66160.42,20.85,22071.89,19.78,22093.45,20.06,22163.28,1.0
2025-06-01 18:05:00,2025-06-01,18:05:00,50.0,772.32,87330.3,20.74,22078.23,19.77,22095.36,20.4,22194.0,0.99,50.0,765.73,66203.6,20.87,22072.32,19.73,22094.86,20.1,22162.04,1.0
2025-06-01 18:10:00,2025-06-01,18:10:00,49.94,767.75,87406.82,20.56,22064.95,19.68,22080.45,20.46,22182.22,0.99,49.94,751.46,66279.25,20.49,22058.35,19.35,22082.05,19.81,22149.43,1.0
2025-06-01 18:15:00,2025-06-01,18:15:00,49.91,758.56,87466.62,20.28,22054.28,19.42,22065.93,20.14,22167.21,0.99,49.91,736.71,66336.14,20.25,22033.54,18.94,22056.03,19.39,22125.33,1.0
2025-06-01 18:20:00,2025-06-01,18:20:00,49.99,751.01,87530.63,20.13,22052.89,19.25,22062.06,20.0,22173.5,0.99,49.99,715.35,66397.54,19.71,22048.35,18.36,22070.59,18.81,22139.99,1.0
2025-06-01 18:25:00,2025-06-01,18:25:00,50.0,729.51,87590.12,19.58,22056.15,18.65,22063.44,19.48,22175.49,0.99,50.0,706.34,66454.67,19.44,22070.04,18.08,22092.04,18.57,22165.6,1.0
2025-06-01 18:30:00,2025-06-01,18:30:00,49.95,412.99,87645.96,12.17,22052.52,11.8,22059.71,11.17,22171.16,0.91,49.95,564.74,66514.6,15.56,22046.85,14.51,22067.72,14.86,22143.13,1.0
2025-06-01 18:35:00,2025-06-01,18:35:00,49.97,300.06,87673.13,9.6,22061.57,9.23,22072.91,8.45,22183.3,0.86,49.97,270.46,66546.85,7.54,22055.09,7.46,22073.81,7.21,22154.31,0.94
2025-06-01 18:40:00,2025-06-01,18:40:00,49.98,291.48,87696.01,9.47,22055.99,8.98,22067.54,8.2,22178.01,0.86,49.98,177.74,66561.86,5.41,22059.77,5.21,22078.3,4.69,22156.25,0.92
2025-06-01 18:45:00,2025-06-01,18:45:00,50.0,302.13,87722.88,9.58,22057.38,9.34,22072.13,8.52,22180.17,0.87,49.99,174.82,66577.78,5.4,22054.57,5.1,22072.31,4.63,22150.46,0.91
2025-06-01 18:50:00,2025-06-01,18:50:00,50.03,431.8,87754.19,12.47,22078.16,12.0,22091.21,11.52,22203.25,0.94,50.03,177.66,66592.25,5.46,22082.78,5.15,22103.45,4.69,22180.46,0.92
2025-06-01 18:55:00,2025-06-01,18:55:00,49.97,428.75,87791.64,12.4,22153.81,11.88,22167.88,11.34,22278.61,0.94,49.98,180.48,66607.02,5.4,22153.9,5.23,22175.67,4.71,22253.64,0.93
2025-06-01 19:00:00,2025-06-01,19:00:00,49.93,409.1,87818.03,11.97,22141.65,11.51,22153.73,10.9,22272.47,0.93,49.93,184.07,66618.4,5.5,22145.01,5.3,22169.01,4.85,22241.92,0.93
2025-06-01 19:05:00,2025-06-01,19:05:00,49.95,416.93,87861.91,12.18,22168.38,11.71,22179.91,10.95,22298.81,0.93,49.95,190.08,66638.59,5.64,22152.55,5.49,22172.46,5.0,22260.55,0.93
2025-06-01 19:10:00,2025-06-01,19:10:00,49.95,453.34,87894.25,13.01,22177.03,12.53,22187.79,11.86,22309.75,0.95,49.95,187.66,66652.36,5.61,22194.03,5.42,22214.94,4.94,22295.67,0.93
2025-06-01 19:15:00,2025-06-01,19:15:00,49.94,448.08,87933.82,12.9,22187.77,12.43,22196.14,11.77,22322.44,0.95,49.94,193.54,66669.19,5.73,22232.74,5.51,22255.42,5.09,22338.12,0.93
2025-06-01 19:20:00,2025-06-01,19:20:00,49.95,465.09,87970.49,13.25,22193.34,12.83,22204.35,12.16,22331.24,0.95,49.95,193.67,66685.06,5.7,22248.06,5.55,22272.87,5.09,22359.65,0.93
2025-06-01 19:25:00,2025-06-01,19:25:00,49.94,445.73,88009.84,13.09,22191.86,12.53,22205.94,11.86,22327.9,0.94,49.94,196.52,66702.26,5.76,22260.36,5.56,22285.98,5.2,22373.88,0.93
2025-06-01 19:30:00,2025-06-01,19:30:00,49.95,446.31,88044.57,12.93,22120.51,12.37,22135.48,11.71,22258.28,0.94,49.95,192.36,66717.33,5.67,22257.36,5.44,22283.2,5.09,22377.45,0.92
