OccurredOn,Date,Time,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC1_kW,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC1_kWH,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC2_kW,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC2_kWH,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC1_kW,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC1_kWH,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC2_kW,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC2_kWH,ELE-MSB-TWR-L33-HZ1_HLI_INC_kW,ELE-MSB-TWR-L33-HZ1_HLI_INC_kWH,ELE-MSB-TWR-L33-HZ2_HLI_INC_kW,ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,ELE-EMSB-TWR-B2-LZE_HLI_INC1_kW,ELE-EMSB-TWR-B2-LZE_HLI_INC1_kWH,ELE-EMSB-TWR-B2-LZE_HLI_INC2_kW,ELE-EMSB-TWR-B2-LZE_HLI_INC2_kWH,ELE-EMSB-TWR-B2-MZE_HLI_INC1_kW,ELE-EMSB-TWR-B2-MZE_HLI_INC1_kWH,ELE-EMSB-TWR-B2-MZE_HLI_INC2_kW,ELE-EMSB-TWR-B2-MZE_HLI_INC2_kWH,ELE-EMSB-TWR-L33-HZE_HLI_INC_kW,ELE-EMSB-TWR-L33-HZE_HLI_INC_kWH
2025-06-19 22:45:00,2025-06-19,22:45:00,113.92,915132.78,44.34,958347.38,62.64,882728.31,74.74,676374.69,140.8,502600.83,61.7,885395.17,33.74,817463.98,0.0,0.0,19.29,136301.6,0.0,0.0,26.82,435337.46
2025-06-19 22:50:00,2025-06-19,22:50:00,114.3,915143.51,47.38,958350.82,61.7,882733.71,75.2,676380.47,140.39,502610.23,71.33,885399.92,36.55,817467.05,0.0,0.0,18.55,136303.03,0.0,0.0,36.18,435339.71
2025-06-19 22:55:00,2025-06-19,22:55:00,117.53,915153.0,44.24,958354.53,61.7,882738.85,71.67,676387.5,139.77,502623.6,65.64,885406.31,35.39,817470.39,0.0,0.0,18.62,136304.7,0.0,0.0,39.4,435343.34
2025-06-19 23:00:00,2025-06-19,23:00:00,113.91,915163.37,42.94,958358.55,51.14,882743.66,63.32,676393.4,136.32,502636.14,69.55,885412.64,35.5,817473.26,0.0,0.0,18.62,136306.3,0.0,0.0,24.12,435346.87
2025-06-19 23:05:00,2025-06-19,23:05:00,114.35,915171.72,41.47,958362.11,53.89,882747.85,60.5,676398.38,132.53,502647.2,61.76,885418.38,37.46,817475.82,0.0,0.0,18.57,136307.8,0.0,0.0,32.68,435349.85
2025-06-19 23:10:00,2025-06-19,23:10:00,108.5,915179.95,43.25,958365.29,53.08,882752.61,61.18,676403.5,137.38,502658.54,66.66,885423.65,35.34,817479.14,0.0,0.0,18.6,136309.3,0.0,0.0,35.39,435352.76
2025-06-19 23:15:00,2025-06-19,23:15:00,111.59,915189.65,42.3,958368.35,50.48,882756.85,61.2,676408.3,136.29,502670.07,90.54,885428.86,36.94,817481.91,0.0,0.0,19.11,136310.86,0.0,0.0,36.23,435355.71
2025-06-19 23:20:00,2025-06-19,23:20:00,112.41,915199.65,43.97,958372.58,49.54,882760.62,60.04,676413.0,137.39,502681.31,60.39,885435.75,36.96,817484.84,0.0,0.0,18.5,136312.43,0.0,0.0,30.82,435358.7
2025-06-19 23:25:00,2025-06-19,23:25:00,109.05,915208.93,47.07,958376.4,48.83,882764.77,64.45,676418.47,136.89,502692.98,61.35,885440.45,38.24,817488.4,0.0,0.0,19.85,136313.92,0.0,0.0,32.12,435361.75
2025-06-19 23:30:00,2025-06-19,23:30:00,112.54,915218.29,42.94,958380.44,50.41,882768.93,66.92,676424.52,135.58,502704.15,63.88,885446.19,34.93,817491.18,0.0,0.0,18.56,136315.63,0.0,0.0,31.45,435364.33
2025-06-19 23:35:00,2025-06-19,23:35:00,121.17,915227.62,41.86,958383.97,48.88,882773.09,65.13,676429.64,133.98,502715.15,57.38,885451.04,33.16,817494.01,0.0,0.0,18.54,136317.03,0.0,0.0,28.75,435366.89
2025-06-19 23:40:00,2025-06-19,23:40:00,120.78,915238.88,43.01,958387.7,47.61,882777.13,65.48,676434.85,135.06,502726.57,63.67,885456.29,34.2,817496.75,0.0,0.0,18.86,136318.7,0.0,0.0,37.14,435369.75
2025-06-19 23:45:00,2025-06-19,23:45:00,117.95,915247.72,41.01,958391.02,48.95,882781.41,65.76,676440.31,133.05,502737.91,54.09,885461.42,31.68,817499.81,0.0,0.0,19.41,136320.4,0.0,0.0,36.33,435372.65
2025-06-19 23:50:00,2025-06-19,23:50:00,120.08,915257.57,42.9,958394.42,51.76,882785.78,62.93,676445.88,133.25,502749.54,60.69,885466.22,33.07,817502.77,0.0,0.0,18.59,136322.06,0.0,0.0,18.92,435375.53
2025-06-19 23:55:00,2025-06-19,23:55:00,120.83,915268.77,43.53,958397.96,48.68,882789.41,61.45,676450.85,133.56,502759.98,75.5,885471.33,34.08,817505.26,0.0,0.0,18.6,136323.5,0.0,0.0,41.28,435378.23
2025-06-20 00:00:00,2025-06-20,00:00:00,112.32,915278.15,38.72,958401.79,48.94,882793.59,66.98,676456.31,131.6,502770.62,72.98,885477.19,36.08,817508.28,0.0,0.0,20.09,136325.1,0.0,0.0,30.18,435381.21
2025-06-20 00:05:00,2025-06-20,00:05:00,104.57,915287.34,43.53,958405.42,47.55,882797.72,64.34,676461.85,127.98,502781.66,79.81,885483.49,35.63,817510.92,0.0,0.0,21.07,136326.7,0.0,0.0,49.18,435385.86
2025-06-20 00:10:00,2025-06-20,00:10:00,109.44,915295.54,39.61,958408.42,45.98,882801.58,66.66,676467.17,133.27,502792.5,60.65,885488.93,34.05,817513.7,0.0,0.0,21.77,136328.3,0.0,0.0,26.53,435389.02
2025-06-20 00:15:00,2025-06-20,00:15:00,106.59,915305.46,41.44,958411.87,48.05,882805.41,60.78,676472.4,133.08,502803.33,78.5,885494.75,33.78,817516.66,0.0,0.0,18.65,136329.92,0.0,0.0,56.56,435392.14
2025-06-20 00:20:00,2025-06-20,00:20:00,108.69,915314.54,41.0,958415.58,48.14,882809.27,59.02,676477.42,134.6,502814.13,56.47,885500.32,33.06,817519.65,0.0,0.0,18.59,136331.6,0.0,0.0,32.62,435395.35
2025-06-20 00:25:00,2025-06-20,00:25:00,110.97,915322.73,40.37,958418.75,48.06,882813.24,59.0,676482.21,133.49,502826.49,56.64,885505.9,33.46,817522.34,0.0,0.0,18.62,136333.1,0.0,0.0,32.69,435398.46
2025-06-20 00:30:00,2025-06-20,00:30:00,110.72,915332.7,40.9,958422.16,47.6,882817.58,58.72,676487.34,132.47,502837.68,54.79,885510.38,33.94,817524.9,0.0,0.0,18.61,136334.7,0.0,0.0,27.94,435400.95
2025-06-20 00:35:00,2025-06-20,00:35:00,107.96,915341.54,40.15,958425.9,45.31,882821.41,58.95,676491.93,131.07,502847.77,62.16,885515.13,33.14,817527.75,0.0,0.0,18.66,136336.28,0.0,0.0,35.7,435403.35
2025-06-20 00:40:00,2025-06-20,00:40:00,111.18,915349.9,41.26,958428.93,46.3,882825.27,56.89,676496.63,128.14,502858.63,60.35,885519.84,34.44,817530.61,0.0,0.0,18.72,136337.7,0.0,0.0,32.87,435406.07
2025-06-20 00:45:00,2025-06-20,00:45:00,111.91,915359.11,42.13,958432.5,47.05,882828.86,57.18,676501.09,128.29,502869.18,56.63,885524.46,33.17,817533.42,0.0,0.0,18.66,136339.25,0.0,0.0,28.13,435408.42
2025-06-20 00:50:00,2025-06-20,00:50:00,109.21,915368.29,40.8,958435.7,47.24,882832.61,56.62,676505.9,127.99,502878.62,57.04,885529.05,33.37,817535.97,0.0,0.0,18.48,136340.7,0.0,0.0,29.25,435410.86
2025-06-20 00:55:00,2025-06-20,00:55:00,110.05,915376.99,41.88,958439.29,45.77,882836.46,56.49,676511.34,127.68,502891.67,55.6,885534.21,34.11,817539.3,0.0,0.0,18.44,136342.33,0.0,0.0,28.6,435413.35
2025-06-20 01:00:00,2025-06-20,01:00:00,108.41,915386.86,41.2,958442.76,47.68,882840.67,55.42,676516.03,126.94,502902.46,55.12,885538.42,33.53,817542.17,0.0,0.0,18.35,136343.94,0.0,0.0,28.29,435415.72
2025-06-20 01:05:00,2025-06-20,01:05:00,106.27,915396.78,41.32,958446.37,48.68,882844.45,54.41,676520.3,124.28,502912.63,53.57,885543.02,33.52,817544.6,0.0,0.0,18.35,136345.5,0.0,0.0,27.47,435417.91
2025-06-20 01:10:00,2025-06-20,01:10:00,108.81,915404.86,41.1,958449.9,48.46,882848.71,54.73,676524.78,129.78,502922.81,64.46,885547.58,33.83,817547.82,0.0,0.0,18.86,136347.06,0.0,0.0,33.36,435420.57
2025-06-20 01:15:00,2025-06-20,01:15:00,111.88,915414.16,41.18,958453.57,46.56,882852.82,55.4,676529.58,130.14,502934.21,46.73,885552.25,33.63,817550.51,0.0,0.0,18.3,136348.6,0.0,0.0,22.75,435422.97
2025-06-20 01:20:00,2025-06-20,01:20:00,106.3,915423.33,40.38,958457.1,47.19,882856.62,55.59,676534.38,131.22,502945.0,50.24,885556.25,34.96,817553.18,0.0,0.0,18.32,136350.1,0.0,0.0,26.61,435425.1
2025-06-20 01:25:00,2025-06-20,01:25:00,105.55,915432.93,41.94,958459.92,45.76,882859.92,55.94,676538.65,130.46,502955.42,54.82,885560.95,33.64,817555.82,0.0,0.0,18.38,136351.53,0.0,0.0,33.45,435427.65
2025-06-20 01:30:00,2025-06-20,01:30:00,107.91,915441.0,42.06,958463.16,46.29,882863.97,54.67,676542.84,129.33,502965.9,51.19,885565.09,34.23,817558.71,0.0,0.0,18.43,136353.03,0.0,0.0,27.29,435429.91
2025-06-20 01:35:00,2025-06-20,01:35:00,104.93,915449.4,40.84,958466.54,45.19,882867.82,58.08,676547.54,126.9,502977.26,52.87,885569.46,35.6,817561.39,0.0,0.0,19.95,136354.71,0.0,0.0,27.42,435432.26
2025-06-20 01:40:00,2025-06-20,01:40:00,104.24,915457.9,42.7,958470.51,46.02,882871.98,56.46,676552.63,125.66,502987.41,53.83,885573.74,34.97,817564.41,0.0,0.0,18.72,136356.3,0.0,0.0,27.33,435434.39
2025-06-20 01:45:00,2025-06-20,01:45:00,105.42,915467.5,43.21,958474.34,45.29,882875.82,55.99,676557.42,129.27,502997.92,53.76,885578.22,33.95,817567.35,0.0,0.0,18.34,136357.9,0.0,0.0,27.06,435436.63
2025-06-20 01:50:00,2025-06-20,01:50:00,104.83,915475.81,41.5,958477.73,45.64,882879.65,56.18,676561.9,128.28,503008.78,58.5,885582.69,33.34,817570.13,0.0,0.0,18.59,136359.4,0.0,0.0,29.98,435439.02
2025-06-20 01:55:00,2025-06-20,01:55:00,102.42,915485.15,44.33,958481.26,47.28,882883.5,56.43,676566.7,127.9,503019.63,55.73,885587.5,33.13,817573.42,0.0,0.0,18.34,136360.9,0.0,0.0,32.36,435441.75
2025-06-20 02:00:00,2025-06-20,02:00:00,104.65,915493.42,44.27,958484.83,46.44,882887.34,56.61,676571.5,128.67,503029.42,51.12,885592.2,35.96,817575.72,0.0,0.0,18.39,136362.4,0.0,0.0,27.13,435444.15
2025-06-20 02:05:00,2025-06-20,02:05:00,104.64,915501.73,39.81,958488.4,45.2,882891.13,57.45,676576.3,125.35,503040.4,49.8,885596.14,34.81,817578.64,0.0,0.0,18.69,136364.0,0.0,0.0,26.84,435446.38
2025-06-20 02:10:00,2025-06-20,02:10:00,102.02,915510.9,41.76,958492.29,45.8,882894.7,59.95,676581.31,130.46,503051.34,51.23,885600.29,33.14,817581.75,0.0,0.0,18.46,136365.56,0.0,0.0,28.68,435448.46
2025-06-20 02:15:00,2025-06-20,02:15:00,102.76,915519.33,40.24,958495.51,50.26,882898.46,60.21,676585.9,130.94,503062.56,51.26,885604.46,33.47,817584.2,0.0,0.0,18.32,136367.0,0.0,0.0,26.46,435450.71
2025-06-20 02:20:00,2025-06-20,02:20:00,106.2,915528.17,41.1,958498.76,52.07,882902.64,60.43,676590.46,127.65,503072.27,50.3,885608.95,35.67,817587.18,0.0,0.0,18.33,136368.6,0.0,0.0,26.54,435452.85
2025-06-20 02:25:00,2025-06-20,02:25:00,105.2,915537.25,45.67,958502.49,50.74,882907.18,61.24,676596.14,127.85,503083.44,51.43,885613.4,37.29,817590.51,0.0,0.0,18.46,136370.06,0.0,0.0,26.36,435455.18
2025-06-20 02:30:00,2025-06-20,02:30:00,101.54,915545.94,43.53,958506.32,51.77,882911.69,63.63,676601.26,127.89,503094.91,50.66,885617.58,35.66,817593.16,0.0,0.0,18.49,136371.7,0.0,0.0,26.26,435457.54
2025-06-20 02:35:00,2025-06-20,02:35:00,103.66,915554.86,42.61,958509.92,50.92,882916.14,66.61,676606.94,127.98,503105.84,50.17,885621.74,36.14,817596.45,0.0,0.0,18.78,136373.2,0.0,0.0,26.21,435459.51
2025-06-20 02:40:00,2025-06-20,02:40:00,104.09,915563.5,43.98,958513.57,52.59,882920.3,66.81,676612.46,127.8,503116.14,48.98,885625.9,37.3,817599.23,0.0,0.0,18.42,136374.7,0.0,0.0,26.11,435461.75
2025-06-20 02:45:00,2025-06-20,02:45:00,101.99,915571.17,44.19,958517.16,52.91,882924.77,63.7,676617.9,127.37,503126.44,49.76,885630.05,37.83,817602.22,0.0,0.0,18.35,136376.3,0.0,0.0,26.21,435464.02
2025-06-20 02:50:00,2025-06-20,02:50:00,102.4,915579.69,42.54,958520.94,51.94,882929.25,65.82,676623.03,127.42,503137.15,49.83,885634.21,35.15,817605.09,0.0,0.0,18.32,136377.9,0.0,0.0,26.2,435466.27
2025-06-20 02:55:00,2025-06-20,02:55:00,105.31,915588.46,44.06,958524.54,55.69,882933.74,67.53,676628.46,128.4,503147.88,49.74,885638.38,35.66,817607.98,0.0,0.0,18.33,136379.4,0.0,0.0,26.11,435468.47
2025-06-20 03:00:00,2025-06-20,03:00:00,103.03,915596.62,42.75,958527.61,57.65,882938.22,69.12,676634.22,130.92,503158.64,50.34,885642.54,35.51,817610.78,0.0,0.0,18.36,136380.87,0.0,0.0,26.14,435470.7
2025-06-20 03:05:00,2025-06-20,03:05:00,103.78,915607.02,42.76,958531.5,55.55,882942.85,71.93,676640.32,127.01,503168.84,50.57,885646.48,35.72,817613.61,0.0,0.0,19.08,136382.45,0.0,0.0,35.43,435473.11
2025-06-20 03:10:00,2025-06-20,03:10:00,102.8,915614.37,43.66,958535.18,54.8,882947.65,66.94,676646.22,132.45,503180.14,49.9,885651.05,36.6,817617.26,0.0,0.0,18.45,136384.15,0.0,0.0,26.54,435475.12
2025-06-20 03:15:00,2025-06-20,03:15:00,107.71,915623.02,43.38,958538.85,57.88,882952.12,67.29,676651.66,131.28,503189.74,49.83,885655.23,35.48,817620.14,0.0,0.0,18.25,136385.45,0.0,0.0,26.57,435477.17
2025-06-20 03:20:00,2025-06-20,03:20:00,106.49,915631.65,42.18,958542.82,56.86,882956.77,67.93,676657.26,129.82,503201.71,50.01,885658.85,35.24,817623.35,0.0,0.0,18.22,136387.1,0.0,0.0,26.65,435479.34
2025-06-20 03:25:00,2025-06-20,03:25:00,103.99,915640.31,40.52,958545.57,56.44,882961.04,67.56,676662.48,128.39,503211.87,49.68,885663.12,34.61,817625.82,0.0,0.0,18.25,136388.48,0.0,0.0,26.51,435481.75
2025-06-20 03:30:00,2025-06-20,03:30:00,105.11,915649.9,42.01,958549.61,55.44,882966.48,65.27,676668.46,127.47,503223.12,49.07,885667.56,34.73,817628.52,0.0,0.0,18.25,136390.1,0.0,0.0,26.2,435483.83
2025-06-20 03:35:00,2025-06-20,03:35:00,102.97,915658.84,42.46,958553.14,56.53,882970.85,65.96,676674.17,127.66,503233.54,49.6,885671.45,35.06,817631.4,0.0,0.0,18.6,136391.83,0.0,0.0,26.26,435486.07
2025-06-20 03:40:00,2025-06-20,03:40:00,101.65,915667.17,41.65,958556.65,56.41,882975.65,66.22,676679.75,129.28,503243.79,49.3,885675.88,34.55,817634.86,0.0,0.0,18.39,136393.34,0.0,0.0,26.41,435488.3
2025-06-20 03:45:00,2025-06-20,03:45:00,104.37,915674.85,41.85,958560.13,58.31,882980.46,65.12,676685.25,130.55,503255.3,49.22,885679.97,35.32,817637.67,0.0,0.0,18.49,136394.8,0.0,0.0,26.49,435490.49
2025-06-20 03:50:00,2025-06-20,03:50:00,107.02,915684.46,43.99,958563.55,55.67,882984.95,65.84,676690.21,129.44,503265.09,49.55,885683.5,34.17,817640.81,0.0,0.0,18.26,136396.2,0.0,0.0,26.79,435492.47
2025-06-20 03:55:00,2025-06-20,03:55:00,104.21,915693.09,42.57,958566.6,55.79,882989.4,65.5,676695.43,129.75,503276.36,49.79,885687.76,34.33,817643.38,0.0,0.0,18.2,136397.7,0.0,0.0,27.05,435494.86
2025-06-20 04:00:00,2025-06-20,04:00:00,100.37,915700.78,42.19,958570.65,56.53,882994.35,63.69,676701.15,129.76,503286.85,50.61,885692.53,34.63,817646.39,0.0,0.0,18.2,136399.3,0.0,0.0,27.0,435497.07
2025-06-20 04:05:00,2025-06-20,04:05:00,104.05,915710.13,42.7,958574.04,56.69,882999.34,64.06,676706.53,125.61,503298.95,50.68,885696.61,35.03,817648.84,0.0,0.0,18.65,136400.9,0.0,0.0,26.96,435499.51
2025-06-20 04:10:00,2025-06-20,04:10:00,114.11,915720.13,41.76,958577.09,56.38,883004.14,65.93,676711.98,131.49,503309.57,47.82,885700.78,32.72,817651.69,0.0,0.0,18.26,136402.4,0.0,0.0,24.69,435501.64
2025-06-20 04:15:00,2025-06-20,04:15:00,113.53,915728.5,42.81,958580.71,56.19,883008.61,62.83,676717.11,130.3,503319.54,51.05,885704.62,34.39,817654.82,0.0,0.0,18.24,136403.9,0.0,0.0,26.98,435503.66
2025-06-20 04:20:00,2025-06-20,04:20:00,114.44,915737.71,41.54,958584.29,56.28,883013.42,60.67,676722.53,129.55,503330.49,52.01,885708.77,33.42,817657.74,0.0,0.0,19.66,136405.5,0.0,0.0,27.23,435506.07
2025-06-20 04:25:00,2025-06-20,04:25:00,114.25,915747.5,41.03,958587.7,54.09,883018.22,63.11,676727.98,129.78,503341.3,50.08,885713.25,33.54,817660.09,0.0,0.0,18.51,136406.9,0.0,0.0,28.58,435508.47
2025-06-20 04:30:00,2025-06-20,04:30:00,115.64,915757.1,42.25,958591.51,51.54,883022.37,64.09,676733.11,130.0,503352.24,45.43,885717.41,34.88,817663.12,0.0,0.0,18.33,136408.5,0.0,0.0,30.93,435510.86
2025-06-20 04:35:00,2025-06-20,04:35:00,106.0,915766.06,41.81,958595.18,49.56,883026.18,61.2,676738.21,126.89,503363.19,49.83,885721.37,34.25,817666.22,0.0,0.0,18.64,136410.1,0.0,0.0,26.62,435513.03
2025-06-20 04:40:00,2025-06-20,04:40:00,102.22,915775.65,41.01,958598.39,50.4,883030.7,58.88,676743.34,126.11,503373.31,49.98,885725.72,33.76,817668.98,0.0,0.0,18.34,136411.6,0.0,0.0,26.54,435515.19
2025-06-20 04:45:00,2025-06-20,04:45:00,105.12,915783.47,40.94,958601.46,50.29,883034.78,55.63,676748.15,126.33,503384.11,50.21,885729.9,33.95,817671.98,0.0,0.0,18.34,136413.1,0.0,0.0,26.54,435517.17
2025-06-20 04:50:00,2025-06-20,04:50:00,104.7,915792.94,41.66,958604.94,51.2,883039.01,54.35,676752.63,127.58,503394.29,49.74,885734.06,34.53,817674.5,0.0,0.0,18.32,136414.6,0.0,0.0,26.57,435519.34
2025-06-20 04:55:00,2025-06-20,04:55:00,101.23,915801.85,41.75,958608.86,49.63,883043.17,54.31,676757.09,128.01,503405.27,49.88,885738.22,33.74,817677.56,0.0,0.0,18.31,136416.1,0.0,0.0,26.57,435521.75
2025-06-20 05:00:00,2025-06-20,05:00:00,104.4,915810.21,40.57,958612.21,49.04,883047.66,53.28,676761.9,128.09,503416.46,51.1,885742.69,34.25,817680.39,0.0,0.0,18.55,136417.7,0.0,0.0,26.94,435524.06
2025-06-20 05:05:00,2025-06-20,05:05:00,107.1,915818.53,41.08,958615.24,48.67,883051.82,53.76,676766.4,124.91,503427.04,50.63,885747.17,34.55,817683.5,0.0,0.0,18.79,136419.3,0.0,0.0,26.55,435526.38
2025-06-20 05:10:00,2025-06-20,05:10:00,103.21,915827.08,40.05,958618.63,47.86,883055.6,52.12,676770.53,130.14,503437.25,44.17,885751.34,33.28,817685.95,0.0,0.0,18.33,136420.8,0.0,0.0,22.14,435528.46
2025-06-20 05:15:00,2025-06-20,05:15:00,102.32,915835.17,40.12,958622.37,46.36,883059.82,53.47,676775.25,129.44,503447.56,54.48,885754.7,32.84,817689.05,0.0,0.0,18.43,136422.3,0.0,0.0,23.46,435530.49
2025-06-20 05:20:00,2025-06-20,05:20:00,106.57,915843.83,41.24,958625.59,46.6,883063.49,53.0,676778.73,129.44,503457.74,53.1,885758.91,34.99,817691.66,0.0,0.0,18.32,136423.64,0.0,0.0,27.85,435532.47
2025-06-20 05:25:00,2025-06-20,05:25:00,109.56,915853.62,42.39,958629.2,45.77,883067.5,52.77,676783.35,124.85,503469.51,51.37,885763.54,33.6,817694.53,0.0,0.0,18.18,136425.3,0.0,0.0,27.72,435535.02
2025-06-20 05:30:00,2025-06-20,05:30:00,102.76,915862.9,41.98,958632.55,46.84,883071.33,51.62,676788.46,122.5,503479.84,52.53,885768.3,34.45,817697.59,0.0,0.0,18.45,136427.0,0.0,0.0,37.37,435537.58
2025-06-20 05:35:00,2025-06-20,05:35:00,104.03,915870.37,42.02,958635.74,45.77,883075.18,54.01,676792.62,127.72,503489.83,51.37,885772.26,34.1,817700.04,0.0,0.0,18.44,136428.4,0.0,0.0,27.86,435540.15
2025-06-20 05:40:00,2025-06-20,05:40:00,104.07,915879.34,42.62,958639.58,46.03,883078.9,54.34,676797.0,132.23,503499.82,52.61,885776.29,33.98,817703.03,0.0,0.0,18.26,136429.93,0.0,0.0,27.77,435542.23
2025-06-20 05:45:00,2025-06-20,05:45:00,103.55,915888.29,42.26,958643.07,45.55,883082.67,51.9,676801.27,127.88,503511.31,54.62,885781.09,33.28,817705.84,0.0,0.0,18.5,136431.45,0.0,0.0,29.31,435544.57
2025-06-20 05:50:00,2025-06-20,05:50:00,104.81,915897.07,41.47,958646.3,46.71,883086.37,53.23,676805.74,127.86,503522.25,48.71,885785.9,33.51,817708.78,0.0,0.0,18.28,136433.0,0.0,0.0,32.56,435547.42
2025-06-20 05:55:00,2025-06-20,05:55:00,105.33,915905.58,41.79,958649.76,50.54,883090.53,52.08,676810.22,128.3,503533.07,60.23,885790.69,34.9,817711.55,0.0,0.0,18.18,136434.5,0.0,0.0,37.49,435549.98
2025-06-20 06:00:00,2025-06-20,06:00:00,105.02,915914.55,42.65,958653.31,55.27,883095.2,54.33,676814.71,134.54,503543.42,51.87,885794.85,34.91,817714.54,0.0,0.0,18.49,136436.1,0.0,0.0,28.28,435552.62
2025-06-20 06:05:00,2025-06-20,06:05:00,105.81,915923.17,40.13,958657.12,57.23,883099.82,53.04,676819.07,138.04,503555.3,56.97,885799.34,33.56,817717.67,0.0,0.0,18.17,136437.7,0.0,0.0,31.54,435555.03
2025-06-20 06:10:00,2025-06-20,06:10:00,107.16,915932.14,40.91,958660.46,60.47,883104.36,53.06,676823.27,138.63,503566.52,63.68,885804.04,33.79,817720.28,0.0,0.0,18.23,136439.25,0.0,0.0,31.31,435557.52
2025-06-20 06:15:00,2025-06-20,06:15:00,106.99,915941.57,40.37,958663.79,58.83,883109.85,56.43,676828.24,137.57,503579.15,50.6,885809.17,34.54,817723.5,0.0,0.0,18.27,136440.83,0.0,0.0,27.65,435560.63
2025-06-20 06:20:00,2025-06-20,06:20:00,103.97,915950.37,41.24,958667.31,58.11,883114.53,60.2,676832.95,136.66,503589.75,42.98,885813.41,33.59,817726.06,0.0,0.0,18.27,136442.3,0.0,0.0,22.07,435562.71
2025-06-20 06:25:00,2025-06-20,06:25:00,107.37,915958.66,40.7,958670.37,54.49,883119.01,62.84,676837.74,135.41,503601.14,69.47,885817.59,34.05,817728.62,0.0,0.0,18.65,136443.76,0.0,0.0,46.04,435564.88
2025-06-20 06:30:00,2025-06-20,06:30:00,105.49,915966.27,41.03,958673.53,54.07,883123.17,65.33,676842.86,138.31,503612.61,53.04,885822.05,37.36,817731.51,0.0,0.0,18.94,136445.25,0.0,0.0,30.67,435567.82
2025-06-20 06:35:00,2025-06-20,06:35:00,110.72,915976.73,40.19,958677.55,60.95,883128.31,66.93,676848.47,135.9,503624.36,55.69,885826.85,34.42,817734.48,0.0,0.0,18.3,136446.9,0.0,0.0,33.7,435570.39
2025-06-20 06:40:00,2025-06-20,06:40:00,108.61,915985.57,43.39,958681.19,67.36,883133.73,67.5,676854.06,136.23,503635.82,65.74,885831.98,33.82,817737.57,0.0,0.0,18.21,136448.33,0.0,0.0,31.43,435573.31
2025-06-20 06:45:00,2025-06-20,06:45:00,113.02,915993.9,40.66,958684.14,73.47,883138.93,71.44,676859.5,135.72,503647.2,48.71,885836.89,34.62,817740.19,0.0,0.0,18.25,136449.8,0.0,0.0,29.18,435576.68
2025-06-20 06:50:00,2025-06-20,06:50:00,119.26,916003.94,43.58,958687.84,73.78,883145.43,75.35,676866.03,137.33,503657.9,56.64,885841.8,33.96,817743.03,0.0,0.0,17.65,136451.3,0.0,0.0,42.5,435579.47
2025-06-20 06:55:00,2025-06-20,06:55:00,116.29,916014.22,43.05,958691.95,72.65,883151.97,77.68,676872.45,134.38,503670.15,65.83,885846.7,33.74,817746.23,0.0,0.0,18.46,136452.9,0.0,0.0,37.98,435582.54
2025-06-20 07:00:00,2025-06-20,07:00:00,126.88,916024.04,46.97,958695.15,93.93,883158.06,94.83,676879.34,169.37,503681.97,60.3,885851.5,30.35,817748.55,0.0,0.0,18.82,136454.4,0.0,0.0,42.65,435585.26
2025-06-20 07:05:00,2025-06-20,07:05:00,189.23,916036.82,56.56,958699.7,196.53,883171.48,107.01,676888.34,212.28,503696.51,54.16,885857.09,34.03,817751.66,0.0,0.0,18.21,136456.0,0.0,0.0,26.0,435587.71
2025-06-20 07:10:00,2025-06-20,07:10:00,186.48,916052.61,51.25,958704.35,192.93,883187.38,106.31,676897.05,214.05,503715.04,61.2,885862.81,32.66,817754.49,0.0,0.0,21.98,136457.65,0.0,0.0,33.23,435590.7
2025-06-20 07:15:00,2025-06-20,07:15:00,192.76,916069.2,58.16,958709.1,197.02,883205.23,106.51,676906.92,211.55,503734.31,84.64,885868.92,33.49,817757.1,0.0,0.0,18.46,136459.45,0.0,0.0,48.02,435594.03
2025-06-20 07:20:00,2025-06-20,07:20:00,198.32,916086.51,54.1,958713.57,205.53,883220.34,107.04,676914.99,212.42,503750.79,71.22,885874.54,33.21,817760.05,0.0,0.0,18.36,136461.0,0.0,0.0,34.08,435597.56
2025-06-20 07:25:00,2025-06-20,07:25:00,196.6,916100.98,71.09,958718.51,202.37,883236.9,110.54,676923.91,212.72,503768.38,59.28,885879.75,47.9,817763.06,0.0,0.0,18.45,136462.4,0.0,0.0,41.12,435600.46
2025-06-20 07:30:00,2025-06-20,07:30:00,194.98,916117.99,70.26,958724.68,199.68,883254.01,111.79,676933.32,213.6,503785.48,78.89,885885.41,50.49,817767.49,0.0,0.0,18.73,136464.0,0.0,0.0,41.9,435603.96
2025-06-20 07:35:00,2025-06-20,07:35:00,202.27,916135.49,70.76,958731.02,198.23,883271.07,116.87,676943.22,215.22,503804.65,77.11,885891.75,49.53,817771.72,0.0,0.0,18.36,136465.6,0.0,0.0,40.43,435607.86
